year,state_name,state_fips,county_name,county_fips,total_population,death_drug_poisonings_unintentional,mortality_rate_unintentional_drug_poisoning,mean_mortality_rate_unintentional_drug_poisoning_per_state_year,filled_mortality_rate_unintentional_drug_poisoning,mme,mme_per_capita,merge_population_vitalstatistics,merge_population_vitalstatistics_opioids
2012,FL,12,MANATEE,81,333844.0,40.0,11.981644121206312,13.184114832066342,11.981644121206312,219311559.04875,656.9282630472617,both,both
2013,FL,12,MANATEE,81,341855.0,50.0,14.626084158488249,11.630726530637734,14.626084158488249,165237178.6910625,483.35457632932827,both,both
2014,FL,12,MANATEE,81,350865.0,80.0,22.80079232753338,12.109261541833874,22.80079232753338,163047987.2660625,464.7029121344748,both,both
2015,FL,12,MANATEE,81,362548.0,137.0,37.78809978264947,14.987429129395773,37.78809978264947,152704534.56419998,421.1981160127762,both,both
2016,FL,12,MANATEE,81,375373.0,,,,,156930594.5793,418.06574947931784,left_only,both
2017,FL,12,MANATEE,81,385506.0,,,,,149894064.0069,388.8242050886368,left_only,both
2018,FL,12,MANATEE,81,394387.0,,,,,129712742.1456,328.8971039755367,left_only,both
2019,FL,12,MANATEE,81,403253.0,,,,,115534974.6753,286.5074151346673,left_only,both
2000,FL,12,,83,260221.0,,,,,,,left_only,left_only
2001,FL,12,,83,264553.0,,,,,,,left_only,left_only
2002,FL,12,,83,271716.0,,,,,,,left_only,left_only
2003,FL,12,,83,280091.0,33.0,11.78188517303305,10.898636831861468,11.78188517303305,,,both,left_only
2004,FL,12,,83,291164.0,18.0,6.182082949815224,11.443833776867127,6.182082949815224,,,both,left_only
2005,FL,12,,83,303558.0,28.0,9.223937435350082,12.214425193420814,9.223937435350082,,,both,left_only
2006,FL,12,MARION,83,316310.0,55.0,17.38800543770352,14.028622030911139,17.38800543770352,114207205.0593875,361.06100047228193,both,both
2007,FL,12,MARION,83,325634.0,30.0,9.212797189482671,14.088496419709609,9.212797189482671,140183953.6444625,430.49544471542436,both,both
2008,FL,12,MARION,83,330052.0,38.0,11.513337292305454,15.208641162050228,11.513337292305454,160023826.52336252,484.8442867286443,both,both
2009,FL,12,MARION,83,330880.0,53.0,16.0178916827853,14.500168263534942,16.0178916827853,178008616.9040625,537.9854234286222,both,both
2010,FL,12,MARION,83,331331.0,51.0,15.392462522371888,15.664955201489008,15.392462522371888,211938697.5991875,639.6585215364319,both,both
2011,FL,12,MARION,83,332286.0,46.0,13.843496265265463,14.807061928930487,13.843496265265463,209205947.14882502,629.5960321795833,both,both
2012,FL,12,MARION,83,333873.0,44.0,13.178663743399436,13.184114832066342,13.178663743399436,175726015.2269625,526.3259240099154,both,both
2013,FL,12,MARION,83,335083.0,45.0,13.429508509831892,11.630726530637734,13.429508509831892,147820267.8610875,441.14523225913433,both,both
2014,FL,12,MARION,83,338005.0,47.0,13.905119746749307,12.109261541833874,13.905119746749307,152108327.7145125,450.01798113789,both,both
2015,FL,12,MARION,83,342182.0,42.0,12.27416988620091,14.987429129395773,12.27416988620091,156711974.7879,457.97842898779015,both,both
2016,FL,12,MARION,83,347469.0,,,,,161326401.072,464.2900548595702,left_only,both
2017,FL,12,MARION,83,353339.0,,,,,161944132.53,458.325100059716,left_only,both
2018,FL,12,MARION,83,359062.0,,,,,134620265.53530002,374.9220623048388,left_only,both
2019,FL,12,MARION,83,365579.0,,,,,116419844.1075,318.4533140784892,left_only,both
2000,FL,12,,85,127301.0,,,,,,,left_only,left_only
2001,FL,12,,85,129856.0,,,,,,,left_only,left_only
2002,FL,12,,85,132945.0,,,,,,,left_only,left_only
2003,FL,12,,85,136598.0,15.0,10.98112710288584,10.898636831861468,10.98112710288584,,,both,left_only
2004,FL,12,,85,139729.0,16.0,11.450736783344903,11.443833776867127,11.450736783344903,,,both,left_only
2005,FL,12,,85,141912.0,25.0,17.61655110209144,12.214425193420814,17.61655110209144,,,both,left_only
2006,FL,12,MARTIN,85,141802.0,17.0,11.988547411178967,14.028622030911139,11.988547411178967,68572826.08736251,483.5815156863973,both,both
2007,FL,12,MARTIN,85,143542.0,27.0,18.80982569561522,14.088496419709609,18.80982569561522,77099776.3773125,537.1234647511703,both,both
2008,FL,12,MARTIN,85,144369.0,22.0,15.238728535904523,15.208641162050228,15.238728535904523,99163500.67272499,686.8753033734735,both,both
2009,FL,12,MARTIN,85,145506.0,24.0,16.49416518906437,14.500168263534942,16.49416518906437,121785403.5009,836.9785679002928,both,both
2010,FL,12,MARTIN,85,146909.0,20.0,13.613869810563003,15.664955201489008,13.613869810563003,147806756.71635,1006.1109715289737,both,both
2011,FL,12,MARTIN,85,147871.0,22.0,14.877832705533878,14.807061928930487,14.877832705533878,136949790.78521252,926.143671072844,both,both
2012,FL,12,MARTIN,85,148981.0,17.0,11.41085104812023,13.184114832066342,11.41085104812023,85094257.4245125,571.1752332479477,both,both
2013,FL,12,MARTIN,85,151126.0,18.0,11.910591162341358,11.630726530637734,11.910591162341358,67092684.998362504,443.95196722180503,both,both
2014,FL,12,MARTIN,85,153119.0,16.0,10.449389037284726,12.109261541833874,10.449389037284726,56308927.414987504,367.7461805196449,both,both
2015,FL,12,MARTIN,85,155559.0,23.0,14.785386895004468,14.987429129395773,14.785386895004468,61541073.9498,395.61242968777117,both,both
2016,FL,12,MARTIN,85,158325.0,,,,,65715883.0113,415.06952794126005,left_only,both
2017,FL,12,MARTIN,85,159701.0,,,,,67735422.5721,424.1390008334325,left_only,both
2018,FL,12,MARTIN,85,160742.0,,,,,60586408.107,376.91709762849786,left_only,both
2019,FL,12,MARTIN,85,161000.0,,,,,57405248.1228,356.5543361664596,left_only,both
2000,FL,12,,86,2259508.0,,,,,,,left_only,left_only
2001,FL,12,,86,2287458.0,,,,,,,left_only,left_only
2002,FL,12,,86,2315747.0,,,,,,,left_only,left_only
2003,FL,12,,86,2336070.0,82.0,3.510168787750367,10.898636831861468,3.510168787750367,,,both,left_only
2004,FL,12,,86,2358684.0,99.0,4.197255757871762,11.443833776867127,4.197255757871762,,,both,left_only
2005,FL,12,,86,2385872.0,105.0,4.400906670600937,12.214425193420814,4.400906670600937,,,both,left_only
2006,FL,12,MIAMI-DADE,86,2405911.0,125.0,5.195537158273934,14.028622030911139,5.195537158273934,303041352.66595,125.95700866156312,both,both
2007,FL,12,MIAMI-DADE,86,2415576.0,110.0,4.553779305639732,14.088496419709609,4.553779305639732,373545463.45884997,154.6403273831376,both,both
2008,FL,12,MIAMI-DADE,86,2436062.0,119.0,4.8849331420957265,15.208641162050228,4.8849331420957265,519577867.8153875,213.2859786883041,both,both
2009,FL,12,MIAMI-DADE,86,2463943.0,122.0,4.951413242919986,14.500168263534942,4.951413242919986,802007229.8498626,325.4974769505068,both,both
2010,FL,12,MIAMI-DADE,86,2506972.0,77.0,3.0714343837904847,15.664955201489008,3.0714343837904847,1242266386.2764626,495.52463540736096,both,both
2011,FL,12,MIAMI-DADE,86,2544531.0,98.0,3.8513973694955963,14.807061928930487,3.8513973694955963,1070510789.4963,420.71045292680657,both,both
2012,FL,12,MIAMI-DADE,86,2576554.0,101.0,3.9199644175903168,13.184114832066342,3.9199644175903168,502856588.13525003,195.1663299644603,both,both
2013,FL,12,MIAMI-DADE,86,2609692.0,90.0,3.448682833069956,11.630726530637734,3.448682833069956,383645418.1365,147.0079297236992,both,both
2014,FL,12,MIAMI-DADE,86,2634269.0,104.0,3.9479643119210683,12.109261541833874,3.9479643119210683,340460389.92787504,129.24283356326748,both,both
2015,FL,12,MIAMI-DADE,86,2659839.0,169.0,6.353768028816782,14.987429129395773,6.353768028816782,376837388.088,141.67676618321636,both,both
2016,FL,12,MIAMI-DADE,86,2692213.0,,,,,417301510.32555,155.00315551761693,left_only,both
2017,FL,12,MIAMI-DADE,86,2713295.0,,,,,457526055.31635,168.62377858520728,left_only,both
2018,FL,12,MIAMI-DADE,86,2714854.0,,,,,407643833.0319,150.15313274006633,left_only,both
2019,FL,12,MIAMI-DADE,86,2716940.0,,,,,350102298.1092,128.85904661464735,left_only,both
2000,FL,12,,87,79470.0,,,,,,,left_only,left_only
2001,FL,12,,87,79038.0,,,,,,,left_only,left_only
2002,FL,12,,87,78755.0,,,,,,,left_only,left_only
2003,FL,12,,87,78497.0,17.0,21.65687860682574,10.898636831861468,21.65687860682574,,,both,left_only
2004,FL,12,,87,77616.0,14.0,18.037518037518037,11.443833776867127,18.037518037518037,,,both,left_only
2005,FL,12,,87,75819.0,,,12.214425193420814,12.214425193420814,,,both,left_only
2006,FL,12,MONROE,87,73793.0,15.0,20.327131299716775,14.028622030911139,20.327131299716775,42202574.715725005,571.9048516217664,both,both
2007,FL,12,MONROE,87,72906.0,17.0,23.317696760211778,14.088496419709609,23.317696760211778,46282560.354225,634.8251221329521,both,both
2008,FL,12,MONROE,87,72730.0,18.0,24.749071909803384,15.208641162050228,24.749071909803384,53446096.2143625,734.8562658375155,both,both
2009,FL,12,MONROE,87,72627.0,,,14.500168263534942,14.500168263534942,71386793.0595375,982.9236104966128,both,both
2010,FL,12,MONROE,87,73220.0,16.0,21.85195301830101,15.664955201489008,21.85195301830101,77387851.285425,1056.922306547733,both,both
2011,FL,12,MONROE,87,73967.0,20.0,27.03908499736369,14.807061928930487,27.03908499736369,71068831.262475,960.8180845846796,both,both
2012,FL,12,MONROE,87,74560.0,,,13.184114832066342,13.184114832066342,47877195.74745,642.1297712909067,both,both
2013,FL,12,MONROE,87,75813.0,,,11.630726530637734,11.630726530637734,32119373.5813125,423.6657773905861,both,both
2014,FL,12,MONROE,87,76261.0,10.0,13.112862406734765,12.109261541833874,13.112862406734765,34155056.5588125,447.8705571499521,both,both
2015,FL,12,MONROE,87,76648.0,19.0,24.788644191629267,14.987429129395773,24.788644191629267,35502959.0418,463.1948523353512,both,both
2016,FL,12,MONROE,87,76872.0,,,,,37268018.914799996,484.80615718076797,left_only,both
2017,FL,12,MONROE,87,76483.0,,,,,36998506.755899996,483.748110768406,left_only,both
2018,FL,12,MONROE,87,74757.0,,,,,31544209.040999997,421.95659324210436,left_only,both
2019,FL,12,MONROE,87,74228.0,,,,,27472247.331599995,370.10625817211826,left_only,both
2000,FL,12,,89,57957.0,,,,,,,left_only,left_only
2001,FL,12,,89,59300.0,,,,,,,left_only,left_only
2002,FL,12,,89,60816.0,,,,,,,left_only,left_only
2003,FL,12,,89,62069.0,,,10.898636831861468,10.898636831861468,,,both,left_only
2004,FL,12,,89,63699.0,13.0,20.40848364966483,11.443833776867127,20.40848364966483,,,both,left_only
2005,FL,12,,89,65568.0,17.0,25.92728160078087,12.214425193420814,25.92728160078087,,,both,left_only
2006,FL,12,NASSAU,89,67823.0,,,14.028622030911139,14.028622030911139,26317907.0113125,388.03808459243174,both,both
2007,FL,12,NASSAU,89,69969.0,10.0,14.292043619317125,14.088496419709609,14.292043619317125,30385825.956725,434.2755499824923,both,both
2008,FL,12,NASSAU,89,71557.0,17.0,23.757284402644046,15.208641162050228,23.757284402644046,38340841.932000004,535.8084035384379,both,both
2009,FL,12,NASSAU,89,72671.0,10.0,13.760647300849032,14.500168263534942,13.760647300849032,45534288.93,626.5812900606844,both,both
2010,FL,12,NASSAU,89,73513.0,14.0,19.04425067675105,15.664955201489008,19.04425067675105,55075822.6768125,749.198409489648,both,both
2011,FL,12,NASSAU,89,74148.0,13.0,17.532502562442684,14.807061928930487,17.532502562442684,64577313.180675,870.92454524296,both,both
2012,FL,12,NASSAU,89,74519.0,16.0,21.471034232880207,13.184114832066342,21.471034232880207,60392993.880675,810.4375243988111,both,both
2013,FL,12,NASSAU,89,75384.0,14.0,18.571580176164705,11.630726530637734,18.571580176164705,50717172.697725,672.7843136172795,both,both
2014,FL,12,NASSAU,89,76250.0,,,12.109261541833874,12.109261541833874,52790476.9165875,692.3341234962295,both,both
2015,FL,12,NASSAU,89,77951.0,,,14.987429129395773,14.987429129395773,51023137.237500004,654.5539792626138,both,both
2016,FL,12,NASSAU,89,80055.0,,,,,50571923.6178,631.7147413378302,left_only,both
2017,FL,12,NASSAU,89,82925.0,,,,,46748857.26,563.7486555321073,left_only,both
2018,FL,12,NASSAU,89,85936.0,,,,,38731668.667500004,450.70364768548694,left_only,both
2019,FL,12,NASSAU,89,88625.0,,,,,36490870.0275,411.7446547531735,left_only,both
2000,FL,12,,91,171200.0,,,,,,,left_only,left_only
2001,FL,12,,91,172564.0,,,,,,,left_only,left_only
2002,FL,12,,91,176257.0,,,,,,,left_only,left_only
2003,FL,12,,91,177649.0,20.0,11.258155126119483,10.898636831861468,11.258155126119483,,,both,left_only
2004,FL,12,,91,182506.0,22.0,12.054398211565648,11.443833776867127,12.054398211565648,,,both,left_only
2005,FL,12,,91,184045.0,21.0,11.410252927273222,12.214425193420814,11.410252927273222,,,both,left_only
2006,FL,12,OKALOOSA,91,184071.0,27.0,14.668253011066382,14.028622030911139,14.668253011066382,51770800.68675,281.25451965138456,both,both
2007,FL,12,OKALOOSA,91,182677.0,29.0,15.875014369625076,14.088496419709609,15.875014369625076,51988416.2793375,284.5920191339769,both,both
2008,FL,12,OKALOOSA,91,181752.0,16.0,8.803204366389366,15.208641162050228,8.803204366389366,53892072.8253125,296.51433175597793,both,both
2009,FL,12,OKALOOSA,91,181153.0,16.0,8.832313017173329,14.500168263534942,8.832313017173329,58090024.6360875,320.66830047577184,both,both
2010,FL,12,OKALOOSA,91,180715.0,13.0,7.19364745593891,15.664955201489008,7.19364745593891,60989826.664087504,337.49177801559085,both,both
2011,FL,12,OKALOOSA,91,183102.0,16.0,8.738298871667158,14.807061928930487,8.738298871667158,63581702.535675,347.2474497038536,both,both
2012,FL,12,OKALOOSA,91,189762.0,14.0,7.377662545715158,13.184114832066342,7.377662545715158,64477448.5333875,339.78061220574983,both,both
2013,FL,12,OKALOOSA,91,192688.0,,,11.630726530637734,11.630726530637734,64147282.72725,332.9075122854044,both,both
2014,FL,12,OKALOOSA,91,194615.0,17.0,8.73519512884413,12.109261541833874,8.73519512884413,69666570.36247501,357.9712271020991,both,both
2015,FL,12,OKALOOSA,91,197748.0,39.0,19.7220705139875,14.987429129395773,19.7220705139875,72038319.0966,364.293540751866,both,both
2016,FL,12,OKALOOSA,91,200071.0,,,,,72277708.5252,361.26029522119643,left_only,both
2017,FL,12,OKALOOSA,91,203478.0,,,,,69807896.30790001,343.07343451331354,left_only,both
2018,FL,12,OKALOOSA,91,206934.0,,,,,61245148.4601,295.96464795587,left_only,both
2019,FL,12,OKALOOSA,91,210738.0,,,,,54880383.300000004,260.41996839677705,left_only,both
2000,FL,12,,93,35917.0,,,,,,,left_only,left_only
2001,FL,12,,93,36298.0,,,,,,,left_only,left_only
2002,FL,12,,93,36776.0,,,,,,,left_only,left_only
2003,FL,12,,93,37224.0,,,10.898636831861468,10.898636831861468,,,both,left_only
2004,FL,12,,93,38556.0,,,11.443833776867127,11.443833776867127,,,both,left_only
2005,FL,12,,93,39247.0,,,12.214425193420814,12.214425193420814,,,both,left_only
2006,FL,12,OKEECHOBEE,93,39668.0,,,14.028622030911139,14.028622030911139,20628855.3703125,520.0376971441086,both,both
2007,FL,12,OKEECHOBEE,93,39840.0,,,14.088496419709609,14.088496419709609,24925652.8209,625.6438961069277,both,both
2008,FL,12,OKEECHOBEE,93,39968.0,11.0,27.522017614091276,15.208641162050228,27.522017614091276,29187536.984925,730.2726427373149,both,both
2009,FL,12,OKEECHOBEE,93,39899.0,,,14.500168263534942,14.500168263534942,35906821.0843125,899.9428828871024,both,both
2010,FL,12,OKEECHOBEE,93,40025.0,,,15.664955201489008,15.664955201489008,55328779.980450004,1382.3555273066834,both,both
2011,FL,12,OKEECHOBEE,93,39869.0,10.0,25.082144021670974,14.807061928930487,25.082144021670974,49277801.7568125,1235.992920735722,both,both
2012,FL,12,OKEECHOBEE,93,39710.0,10.0,25.182573659027952,13.184114832066342,25.182573659027952,32381166.301349998,815.4411055489801,both,both
2013,FL,12,OKEECHOBEE,93,39482.0,,,11.630726530637734,11.630726530637734,27597520.234537497,698.9899253973329,both,both
2014,FL,12,OKEECHOBEE,93,39569.0,,,12.109261541833874,12.109261541833874,28654340.79045,724.1613583979884,both,both
2015,FL,12,OKEECHOBEE,93,39854.0,10.0,25.091584282631604,14.987429129395773,25.091584282631604,28635704.306399997,718.5151880965524,both,both
2016,FL,12,OKEECHOBEE,93,40769.0,,,,,27191957.955,666.9763289509185,left_only,both
2017,FL,12,OKEECHOBEE,93,41275.0,,,,,25557854.613900002,619.2090760484556,left_only,both
2018,FL,12,OKEECHOBEE,93,41654.0,,,,,22576818.03,542.0084032745955,left_only,both
2019,FL,12,OKEECHOBEE,93,42168.0,,,,,20200134.195,479.0394183978372,left_only,both
2000,FL,12,,95,903019.0,,,,,,,left_only,left_only
2001,FL,12,,95,931775.0,,,,,,,left_only,left_only
2002,FL,12,,95,955136.0,,,,,,,left_only,left_only
2003,FL,12,,95,979227.0,83.0,8.476073474281245,10.898636831861468,8.476073474281245,,,both,left_only
2004,FL,12,,95,1011681.0,75.0,7.41340402755414,11.443833776867127,7.41340402755414,,,both,left_only
2005,FL,12,,95,1053341.0,74.0,7.025265322435944,12.214425193420814,7.025265322435944,,,both,left_only
2006,FL,12,ORANGE,95,1083429.0,88.0,8.122359656239587,14.028622030911139,8.122359656239587,249615000.8177375,230.3935013902503,both,both
2007,FL,12,ORANGE,95,1100663.0,93.0,8.449452738940076,14.088496419709609,8.449452738940076,305186508.193275,277.2751588754005,both,both
2008,FL,12,ORANGE,95,1115525.0,99.0,8.874745075188812,15.208641162050228,8.874745075188812,483066877.7028,433.0399387757334,both,both
2009,FL,12,ORANGE,95,1131351.0,99.0,8.750599946435722,14.500168263534942,8.750599946435722,688890660.4296376,608.9097551773389,both,both
2010,FL,12,ORANGE,95,1148564.0,125.0,10.883154965678882,15.664955201489008,10.883154965678882,1108982811.0153751,965.5385429243604,both,both
2011,FL,12,ORANGE,95,1170579.0,125.0,10.678476207073594,14.807061928930487,10.678476207073594,879056126.5662376,750.9583945775873,both,both
2012,FL,12,ORANGE,95,1202498.0,102.0,8.482342590174786,13.184114832066342,8.482342590174786,535942733.7209625,445.69116432706124,both,both
2013,FL,12,ORANGE,95,1227435.0,105.0,8.554424470542228,11.630726530637734,8.554424470542228,353724788.5849875,288.1820940294089,both,both
2014,FL,12,ORANGE,95,1256606.0,149.0,11.857336348863527,12.109261541833874,11.857336348863527,300069952.74015003,238.79398374681486,both,both
2015,FL,12,ORANGE,95,1291301.0,173.0,13.397341131153773,14.987429129395773,13.397341131153773,292856509.4354999,226.79182424198532,both,both
2016,FL,12,ORANGE,95,1326516.0,,,,,290202557.17004997,218.77049140006602,left_only,both
2017,FL,12,ORANGE,95,1355921.0,,,,,284688363.13394994,209.95940260085206,left_only,both
2018,FL,12,ORANGE,95,1381540.0,,,,,245782885.40459996,177.90500847213977,left_only,both
2019,FL,12,ORANGE,95,1393452.0,,,,,226385842.75199997,162.46404092283046,left_only,both
2000,FL,12,,97,174146.0,,,,,,,left_only,left_only
2001,FL,12,,97,181694.0,,,,,,,left_only,left_only
2002,FL,12,,97,190844.0,,,,,,,left_only,left_only
2003,FL,12,,97,202687.0,12.0,5.920458638195838,10.898636831861468,5.920458638195838,,,both,left_only
2004,FL,12,,97,216541.0,13.0,6.003482019571352,11.443833776867127,6.003482019571352,,,both,left_only
2005,FL,12,,97,228026.0,16.0,7.016743704665258,12.214425193420814,7.016743704665258,,,both,left_only
2006,FL,12,OSCEOLA,97,242081.0,13.0,5.3701033951446,14.028622030911139,5.3701033951446,50818039.803812504,209.92163698849768,both,both
2007,FL,12,OSCEOLA,97,253722.0,26.0,10.247436170296623,14.088496419709609,10.247436170296623,64103178.2029875,252.6512411339478,both,both
2008,FL,12,OSCEOLA,97,261746.0,18.0,6.876895922000718,15.208641162050228,6.876895922000718,93117091.0812625,355.7536355140575,both,both
2009,FL,12,OSCEOLA,97,265267.0,15.0,5.654680001658706,14.500168263534942,5.654680001658706,225664380.71085,850.7065737948934,both,both
2010,FL,12,OSCEOLA,97,269837.0,22.0,8.153070186816485,15.664955201489008,8.153070186816485,282771207.3799875,1047.9334093544899,both,both
2011,FL,12,OSCEOLA,97,278636.0,35.0,12.561190944458003,14.807061928930487,12.561190944458003,188728254.203625,677.3290393331264,both,both
